"county_fips_character","region","state_name","county_name","Parent_Organization","value","name"
"29175",29175,"missouri","randolph","CIGNA","0","missouri,randolph"
"29175",29175,"missouri","randolph","Health Net, Inc.","0","missouri,randolph"
"29175",29175,"missouri","randolph","Highmark Health","0","missouri,randolph"
"29175",29175,"missouri","randolph","Humana Inc.","15.3175591531756","missouri,randolph"
"29175",29175,"missouri","randolph","Kaiser Foundation Health Plan, Inc.","0","missouri,randolph"
"29175",29175,"missouri","randolph","UnitedHealth Group, Inc.","44.8318804483188","missouri,randolph"
"29175",29175,"missouri","randolph","WellCare Health Plans, Inc.","0","missouri,randolph"
"29177",29177,"missouri","ray","Aetna Inc.","0","missouri,ray"
"29177",29177,"missouri","ray","Anthem Inc.","0","missouri,ray"
"29177",29177,"missouri","ray","CIGNA","0","missouri,ray"
"29177",29177,"missouri","ray","Health Net, Inc.","0","missouri,ray"
"29177",29177,"missouri","ray","Highmark Health","0","missouri,ray"
"29177",29177,"missouri","ray","Humana Inc.","52.2627737226277","missouri,ray"
"29177",29177,"missouri","ray","Kaiser Foundation Health Plan, Inc.","0","missouri,ray"
"29177",29177,"missouri","ray","UnitedHealth Group, Inc.","33.5766423357664","missouri,ray"
"29177",29177,"missouri","ray","WellCare Health Plans, Inc.","0","missouri,ray"
"29179",29179,"missouri","reynolds","Aetna Inc.","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","Anthem Inc.","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","CIGNA","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","Health Net, Inc.","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","Highmark Health","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","Humana Inc.","25.4658385093168","missouri,reynolds"
"29179",29179,"missouri","reynolds","Kaiser Foundation Health Plan, Inc.","0","missouri,reynolds"
"29179",29179,"missouri","reynolds","UnitedHealth Group, Inc.","62.7329192546584","missouri,reynolds"
"29179",29179,"missouri","reynolds","WellCare Health Plans, Inc.","0","missouri,reynolds"
"29181",29181,"missouri","ripley","Aetna Inc.","0","missouri,ripley"
"29181",29181,"missouri","ripley","Anthem Inc.","0","missouri,ripley"
"29181",29181,"missouri","ripley","CIGNA","0","missouri,ripley"
"29181",29181,"missouri","ripley","Health Net, Inc.","0","missouri,ripley"
"29181",29181,"missouri","ripley","Highmark Health","0","missouri,ripley"
"29181",29181,"missouri","ripley","Humana Inc.","24.390243902439","missouri,ripley"
"29181",29181,"missouri","ripley","Kaiser Foundation Health Plan, Inc.","0","missouri,ripley"
"29181",29181,"missouri","ripley","UnitedHealth Group, Inc.","69.6476964769648","missouri,ripley"
"29181",29181,"missouri","ripley","WellCare Health Plans, Inc.","0","missouri,ripley"
"29183",29183,"missouri","st. charles","Aetna Inc.","31.1601067952803","missouri,st. charles"
"29183",29183,"missouri","st. charles","Anthem Inc.","1.3306347429162","missouri,st. charles"
"29183",29183,"missouri","st. charles","CIGNA","0","missouri,st. charles"
"29183",29183,"missouri","st. charles","Health Net, Inc.","0","missouri,st. charles"
"29183",29183,"missouri","st. charles","Highmark Health","0.124881577814142","missouri,st. charles"
"29183",29183,"missouri","st. charles","Humana Inc.","5.29670140384119","missouri,st. charles"
"29183",29183,"missouri","st. charles","Kaiser Foundation Health Plan, Inc.","0","missouri,st. charles"
"29183",29183,"missouri","st. charles","UnitedHealth Group, Inc.","34.0366893463095","missouri,st. charles"
"29183",29183,"missouri","st. charles","WellCare Health Plans, Inc.","0","missouri,st. charles"
"29185",29185,"missouri","st. clair","Aetna Inc.","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","Anthem Inc.","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","CIGNA","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","Health Net, Inc.","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","Highmark Health","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","Humana Inc.","42.1138211382114","missouri,st. clair"
"29185",29185,"missouri","st. clair","Kaiser Foundation Health Plan, Inc.","0","missouri,st. clair"
"29185",29185,"missouri","st. clair","UnitedHealth Group, Inc.","25.6910569105691","missouri,st. clair"
"29185",29185,"missouri","st. clair","WellCare Health Plans, Inc.","0","missouri,st. clair"
"29186",29186,"missouri","ste. genevieve","Aetna Inc.","54.0540540540541","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","Anthem Inc.","0","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","CIGNA","0","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","Health Net, Inc.","0","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","Highmark Health","2.12355212355212","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","Humana Inc.","6.17760617760618","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","Kaiser Foundation Health Plan, Inc.","0","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","UnitedHealth Group, Inc.","22.972972972973","missouri,ste. genevieve"
"29186",29186,"missouri","ste. genevieve","WellCare Health Plans, Inc.","0","missouri,ste. genevieve"
"29187",29187,"missouri","st. francois","Aetna Inc.","2.38297872340426","missouri,st. francois"
"29187",29187,"missouri","st. francois","Anthem Inc.","0","missouri,st. francois"
"29187",29187,"missouri","st. francois","CIGNA","0","missouri,st. francois"
"29187",29187,"missouri","st. francois","Health Net, Inc.","0","missouri,st. francois"
"29187",29187,"missouri","st. francois","Highmark Health","0","missouri,st. francois"
"29187",29187,"missouri","st. francois","Humana Inc.","44.2553191489362","missouri,st. francois"
"29187",29187,"missouri","st. francois","Kaiser Foundation Health Plan, Inc.","0","missouri,st. francois"
"29187",29187,"missouri","st. francois","UnitedHealth Group, Inc.","17.1914893617021","missouri,st. francois"
"29187",29187,"missouri","st. francois","WellCare Health Plans, Inc.","0","missouri,st. francois"
"29189",29189,"missouri","st. louis","Aetna Inc.","24.649230949865","missouri,st. louis"
"29189",29189,"missouri","st. louis","Anthem Inc.","2.38346835740284","missouri,st. louis"
"29189",29189,"missouri","st. louis","CIGNA","0","missouri,st. louis"
"29189",29189,"missouri","st. louis","Health Net, Inc.","0","missouri,st. louis"
"29189",29189,"missouri","st. louis","Highmark Health","0.0513678525302337","missouri,st. louis"
"29189",29189,"missouri","st. louis","Humana Inc.","4.43377949982388","missouri,st. louis"
"29189",29189,"missouri","st. louis","Kaiser Foundation Health Plan, Inc.","0","missouri,st. louis"
"29189",29189,"missouri","st. louis","UnitedHealth Group, Inc.","29.6774098861101","missouri,st. louis"
"29189",29189,"missouri","st. louis","WellCare Health Plans, Inc.","0","missouri,st. louis"
"29195",29195,"missouri","saline","Aetna Inc.","0","missouri,saline"
"29195",29195,"missouri","saline","Anthem Inc.","0","missouri,saline"
"29195",29195,"missouri","saline","CIGNA","0","missouri,saline"
"29195",29195,"missouri","saline","Health Net, Inc.","0","missouri,saline"
"29195",29195,"missouri","saline","Highmark Health","0","missouri,saline"
"29195",29195,"missouri","saline","Humana Inc.","34.8251748251748","missouri,saline"
"29195",29195,"missouri","saline","Kaiser Foundation Health Plan, Inc.","0","missouri,saline"
"29195",29195,"missouri","saline","UnitedHealth Group, Inc.","44.1958041958042","missouri,saline"
"29195",29195,"missouri","saline","WellCare Health Plans, Inc.","0","missouri,saline"
"29197",29197,"missouri","schuyler","Aetna Inc.","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","Anthem Inc.","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","CIGNA","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","Health Net, Inc.","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","Highmark Health","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","Humana Inc.","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","Kaiser Foundation Health Plan, Inc.","0","missouri,schuyler"
"29197",29197,"missouri","schuyler","UnitedHealth Group, Inc.","100.0","missouri,schuyler"
"29197",29197,"missouri","schuyler","WellCare Health Plans, Inc.","0","missouri,schuyler"
"29199",29199,"missouri","scotland","Aetna Inc.","0","missouri,scotland"
"29199",29199,"missouri","scotland","Anthem Inc.","0","missouri,scotland"
"29199",29199,"missouri","scotland","CIGNA","0","missouri,scotland"
"29199",29199,"missouri","scotland","Health Net, Inc.","0","missouri,scotland"
"29199",29199,"missouri","scotland","Highmark Health","0","missouri,scotland"
"29199",29199,"missouri","scotland","Humana Inc.","0","missouri,scotland"
"29199",29199,"missouri","scotland","Kaiser Foundation Health Plan, Inc.","0","missouri,scotland"
"29199",29199,"missouri","scotland","UnitedHealth Group, Inc.","100.0","missouri,scotland"
"29199",29199,"missouri","scotland","WellCare Health Plans, Inc.","0","missouri,scotland"
"29201",29201,"missouri","scott","Aetna Inc.","0","missouri,scott"
"29201",29201,"missouri","scott","Anthem Inc.","0","missouri,scott"
"29201",29201,"missouri","scott","CIGNA","0","missouri,scott"
"29201",29201,"missouri","scott","Health Net, Inc.","0","missouri,scott"
"29201",29201,"missouri","scott","Highmark Health","0","missouri,scott"
"29201",29201,"missouri","scott","Humana Inc.","26.5861027190332","missouri,scott"
"29201",29201,"missouri","scott","Kaiser Foundation Health Plan, Inc.","0","missouri,scott"
"29201",29201,"missouri","scott","UnitedHealth Group, Inc.","73.4138972809668","missouri,scott"
"29201",29201,"missouri","scott","WellCare Health Plans, Inc.","0","missouri,scott"
"29203",29203,"missouri","shannon","Aetna Inc.","0","missouri,shannon"
"29203",29203,"missouri","shannon","Anthem Inc.","0","missouri,shannon"
"29203",29203,"missouri","shannon","CIGNA","0","missouri,shannon"
"29203",29203,"missouri","shannon","Health Net, Inc.","0","missouri,shannon"
"29203",29203,"missouri","shannon","Highmark Health","0","missouri,shannon"
"29203",29203,"missouri","shannon","Humana Inc.","7.16417910447761","missouri,shannon"
"29203",29203,"missouri","shannon","Kaiser Foundation Health Plan, Inc.","0","missouri,shannon"
"29203",29203,"missouri","shannon","UnitedHealth Group, Inc.","92.8358208955224","missouri,shannon"
"29203",29203,"missouri","shannon","WellCare Health Plans, Inc.","0","missouri,shannon"
"29205",29205,"missouri","shelby","Aetna Inc.","0","missouri,shelby"
"29205",29205,"missouri","shelby","Anthem Inc.","0","missouri,shelby"
"29205",29205,"missouri","shelby","CIGNA","0","missouri,shelby"
"29205",29205,"missouri","shelby","Health Net, Inc.","0","missouri,shelby"
"29205",29205,"missouri","shelby","Highmark Health","0","missouri,shelby"
"29205",29205,"missouri","shelby","Humana Inc.","18.9873417721519","missouri,shelby"
"29205",29205,"missouri","shelby","Kaiser Foundation Health Plan, Inc.","0","missouri,shelby"
"29205",29205,"missouri","shelby","UnitedHealth Group, Inc.","81.0126582278481","missouri,shelby"
"29205",29205,"missouri","shelby","WellCare Health Plans, Inc.","0","missouri,shelby"
"29207",29207,"missouri","stoddard","Aetna Inc.","0.987432675044883","missouri,stoddard"
"29207",29207,"missouri","stoddard","Anthem Inc.","0","missouri,stoddard"
"29207",29207,"missouri","stoddard","CIGNA","0","missouri,stoddard"
"29207",29207,"missouri","stoddard","Health Net, Inc.","0","missouri,stoddard"
"29207",29207,"missouri","stoddard","Highmark Health","0","missouri,stoddard"
"29207",29207,"missouri","stoddard","Humana Inc.","19.3895870736086","missouri,stoddard"
"29207",29207,"missouri","stoddard","Kaiser Foundation Health Plan, Inc.","0","missouri,stoddard"
"29207",29207,"missouri","stoddard","UnitedHealth Group, Inc.","77.1095152603232","missouri,stoddard"
"29207",29207,"missouri","stoddard","WellCare Health Plans, Inc.","0","missouri,stoddard"
"29209",29209,"missouri","stone","Aetna Inc.","27.5604658106898","missouri,stone"
"29209",29209,"missouri","stone","Anthem Inc.","0","missouri,stone"
"29209",29209,"missouri","stone","CIGNA","0","missouri,stone"
"29209",29209,"missouri","stone","Health Net, Inc.","0","missouri,stone"
"29209",29209,"missouri","stone","Highmark Health","0","missouri,stone"
"29209",29209,"missouri","stone","Humana Inc.","35.742012541057","missouri,stone"
"29209",29209,"missouri","stone","Kaiser Foundation Health Plan, Inc.","0","missouri,stone"
"29209",29209,"missouri","stone","UnitedHealth Group, Inc.","15.258286055539","missouri,stone"
"29209",29209,"missouri","stone","WellCare Health Plans, Inc.","0","missouri,stone"
"29211",29211,"missouri","sullivan","Aetna Inc.","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","Anthem Inc.","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","CIGNA","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","Health Net, Inc.","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","Highmark Health","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","Humana Inc.","19.7802197802198","missouri,sullivan"
"29211",29211,"missouri","sullivan","Kaiser Foundation Health Plan, Inc.","0","missouri,sullivan"
"29211",29211,"missouri","sullivan","UnitedHealth Group, Inc.","80.2197802197802","missouri,sullivan"
"29211",29211,"missouri","sullivan","WellCare Health Plans, Inc.","0","missouri,sullivan"
"29213",29213,"missouri","taney","Aetna Inc.","23.9407270201436","missouri,taney"
"29213",29213,"missouri","taney","Anthem Inc.","2.01435517480898","missouri,taney"
"29213",29213,"missouri","taney","CIGNA","0","missouri,taney"
"29213",29213,"missouri","taney","Health Net, Inc.","0","missouri,taney"
"29213",29213,"missouri","taney","Highmark Health","0","missouri,taney"
"29213",29213,"missouri","taney","Humana Inc.","38.34220884464","missouri,taney"
"29213",29213,"missouri","taney","Kaiser Foundation Health Plan, Inc.","0","missouri,taney"
"29213",29213,"missouri","taney","UnitedHealth Group, Inc.","11.9472100023153","missouri,taney"
"29213",29213,"missouri","taney","WellCare Health Plans, Inc.","0","missouri,taney"
"29215",29215,"missouri","texas","Aetna Inc.","0","missouri,texas"
"29215",29215,"missouri","texas","Anthem Inc.","0","missouri,texas"
"29215",29215,"missouri","texas","CIGNA","0","missouri,texas"
"29215",29215,"missouri","texas","Health Net, Inc.","0","missouri,texas"
"29215",29215,"missouri","texas","Highmark Health","0","missouri,texas"
"29215",29215,"missouri","texas","Humana Inc.","9.88074957410562","missouri,texas"
"29215",29215,"missouri","texas","Kaiser Foundation Health Plan, Inc.","0","missouri,texas"
"29215",29215,"missouri","texas","UnitedHealth Group, Inc.","87.7342419080068","missouri,texas"
"29215",29215,"missouri","texas","WellCare Health Plans, Inc.","0","missouri,texas"
"29217",29217,"missouri","vernon","Aetna Inc.","0","missouri,vernon"
"29217",29217,"missouri","vernon","Anthem Inc.","0","missouri,vernon"
"29217",29217,"missouri","vernon","CIGNA","0","missouri,vernon"
"29217",29217,"missouri","vernon","Health Net, Inc.","0","missouri,vernon"
"29217",29217,"missouri","vernon","Highmark Health","0","missouri,vernon"
"29217",29217,"missouri","vernon","Humana Inc.","42.1270718232044","missouri,vernon"
"29217",29217,"missouri","vernon","Kaiser Foundation Health Plan, Inc.","0","missouri,vernon"
"29217",29217,"missouri","vernon","UnitedHealth Group, Inc.","47.9281767955801","missouri,vernon"
"29217",29217,"missouri","vernon","WellCare Health Plans, Inc.","0","missouri,vernon"
"29219",29219,"missouri","warren","Aetna Inc.","33.6900515259612","missouri,warren"
"29219",29219,"missouri","warren","Anthem Inc.","0.673801030519223","missouri,warren"
"29219",29219,"missouri","warren","CIGNA","0","missouri,warren"
"29219",29219,"missouri","warren","Health Net, Inc.","0","missouri,warren"
"29219",29219,"missouri","warren","Highmark Health","0","missouri,warren"
"29219",29219,"missouri","warren","Humana Inc.","6.85691636940151","missouri,warren"
"29219",29219,"missouri","warren","Kaiser Foundation Health Plan, Inc.","0","missouri,warren"
"29219",29219,"missouri","warren","UnitedHealth Group, Inc.","47.0868014268728","missouri,warren"
"29219",29219,"missouri","warren","WellCare Health Plans, Inc.","0","missouri,warren"
"29221",29221,"missouri","washington","Aetna Inc.","26.7217630853994","missouri,washington"
"29221",29221,"missouri","washington","Anthem Inc.","0","missouri,washington"
"29221",29221,"missouri","washington","CIGNA","0","missouri,washington"
"29221",29221,"missouri","washington","Health Net, Inc.","0","missouri,washington"
"29221",29221,"missouri","washington","Highmark Health","0","missouri,washington"
"29221",29221,"missouri","washington","Humana Inc.","25.4361799816345","missouri,washington"
"29221",29221,"missouri","washington","Kaiser Foundation Health Plan, Inc.","0","missouri,washington"
"29221",29221,"missouri","washington","UnitedHealth Group, Inc.","38.8429752066116","missouri,washington"
"29221",29221,"missouri","washington","WellCare Health Plans, Inc.","0","missouri,washington"
"29223",29223,"missouri","wayne","Aetna Inc.","0","missouri,wayne"
"29223",29223,"missouri","wayne","Anthem Inc.","0","missouri,wayne"
"29223",29223,"missouri","wayne","CIGNA","0","missouri,wayne"
"29223",29223,"missouri","wayne","Health Net, Inc.","0","missouri,wayne"
"29223",29223,"missouri","wayne","Highmark Health","0","missouri,wayne"
"29223",29223,"missouri","wayne","Humana Inc.","21.2406015037594","missouri,wayne"
"29223",29223,"missouri","wayne","Kaiser Foundation Health Plan, Inc.","0","missouri,wayne"
"29223",29223,"missouri","wayne","UnitedHealth Group, Inc.","72.7443609022556","missouri,wayne"
"29223",29223,"missouri","wayne","WellCare Health Plans, Inc.","0","missouri,wayne"
"29225",29225,"missouri","webster","Aetna Inc.","36.7845844118493","missouri,webster"
"29225",29225,"missouri","webster","Anthem Inc.","4.05522001725626","missouri,webster"
"29225",29225,"missouri","webster","CIGNA","0","missouri,webster"
"29225",29225,"missouri","webster","Health Net, Inc.","0","missouri,webster"
"29225",29225,"missouri","webster","Highmark Health","0","missouri,webster"
"29225",29225,"missouri","webster","Humana Inc.","28.4728213977567","missouri,webster"
"29225",29225,"missouri","webster","Kaiser Foundation Health Plan, Inc.","0","missouri,webster"
"29225",29225,"missouri","webster","UnitedHealth Group, Inc.","27.7250503307449","missouri,webster"
"29225",29225,"missouri","webster","WellCare Health Plans, Inc.","0","missouri,webster"
"29227",29227,"missouri","worth","Aetna Inc.","0","missouri,worth"
"29227",29227,"missouri","worth","Anthem Inc.","0","missouri,worth"
"29227",29227,"missouri","worth","CIGNA","0","missouri,worth"
"29227",29227,"missouri","worth","Health Net, Inc.","0","missouri,worth"
"29227",29227,"missouri","worth","Highmark Health","0","missouri,worth"
"29227",29227,"missouri","worth","Humana Inc.","0","missouri,worth"
"29227",29227,"missouri","worth","Kaiser Foundation Health Plan, Inc.","0","missouri,worth"
"29227",29227,"missouri","worth","UnitedHealth Group, Inc.","100.0","missouri,worth"
"29227",29227,"missouri","worth","WellCare Health Plans, Inc.","0","missouri,worth"
"29229",29229,"missouri","wright","Aetna Inc.","25.015479876161","missouri,wright"
"29229",29229,"missouri","wright","Anthem Inc.","1.54798761609907","missouri,wright"
"29229",29229,"missouri","wright","CIGNA","0","missouri,wright"
"29229",29229,"missouri","wright","Health Net, Inc.","0","missouri,wright"
"29229",29229,"missouri","wright","Highmark Health","0","missouri,wright"
"29229",29229,"missouri","wright","Humana Inc.","35.3560371517028","missouri,wright"
"29229",29229,"missouri","wright","Kaiser Foundation Health Plan, Inc.","0","missouri,wright"
"29229",29229,"missouri","wright","UnitedHealth Group, Inc.","36.9040247678019","missouri,wright"
"29229",29229,"missouri","wright","WellCare Health Plans, Inc.","0","missouri,wright"
"29510",29510,"missouri","st. louis","Aetna Inc.","25.4531361793465","missouri,st. louis"
"29510",29510,"missouri","st. louis","Anthem Inc.","2.31337944192702","missouri,st. louis"
"29510",29510,"missouri","st. louis","CIGNA","0","missouri,st. louis"
"29510",29510,"missouri","st. louis","Health Net, Inc.","0","missouri,st. louis"
"29510",29510,"missouri","st. louis","Highmark Health","0","missouri,st. louis"
"29510",29510,"missouri","st. louis","Humana Inc.","6.07560219413308","missouri,st. louis"
"29510",29510,"missouri","st. louis","Kaiser Foundation Health Plan, Inc.","0","missouri,st. louis"
"29510",29510,"missouri","st. louis","UnitedHealth Group, Inc.","29.3703792034343","missouri,st. louis"
"29510",29510,"missouri","st. louis","WellCare Health Plans, Inc.","0","missouri,st. louis"
"30001",30001,"montana","beaverhead","Aetna Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","Anthem Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","CIGNA","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","Health Net, Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","Highmark Health","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","Humana Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","Kaiser Foundation Health Plan, Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","UnitedHealth Group, Inc.","0","montana,beaverhead"
"30001",30001,"montana","beaverhead","WellCare Health Plans, Inc.","0","montana,beaverhead"
"30003",30003,"montana","big horn","Aetna Inc.","0","montana,big horn"
"30003",30003,"montana","big horn","Anthem Inc.","0","montana,big horn"
"30003",30003,"montana","big horn","CIGNA","0","montana,big horn"
"30003",30003,"montana","big horn","Health Net, Inc.","0","montana,big horn"
"30003",30003,"montana","big horn","Highmark Health","0","montana,big horn"
"30003",30003,"montana","big horn","Humana Inc.","8.82352941176471","montana,big horn"
"30003",30003,"montana","big horn","Kaiser Foundation Health Plan, Inc.","0","montana,big horn"
"30003",30003,"montana","big horn","UnitedHealth Group, Inc.","0","montana,big horn"
"30003",30003,"montana","big horn","WellCare Health Plans, Inc.","0","montana,big horn"
"30005",30005,"montana","blaine","Aetna Inc.","0","montana,blaine"
"30005",30005,"montana","blaine","Anthem Inc.","0","montana,blaine"
"30005",30005,"montana","blaine","CIGNA","0","montana,blaine"
"30005",30005,"montana","blaine","Health Net, Inc.","0","montana,blaine"
"30005",30005,"montana","blaine","Highmark Health","0","montana,blaine"
"30005",30005,"montana","blaine","Humana Inc.","39.5604395604396","montana,blaine"
"30005",30005,"montana","blaine","Kaiser Foundation Health Plan, Inc.","0","montana,blaine"
"30005",30005,"montana","blaine","UnitedHealth Group, Inc.","32.967032967033","montana,blaine"
"30005",30005,"montana","blaine","WellCare Health Plans, Inc.","0","montana,blaine"
"30007",30007,"montana","broadwater","Aetna Inc.","0","montana,broadwater"
"30007",30007,"montana","broadwater","Anthem Inc.","0","montana,broadwater"
"30007",30007,"montana","broadwater","CIGNA","0","montana,broadwater"
"30007",30007,"montana","broadwater","Health Net, Inc.","0","montana,broadwater"
"30007",30007,"montana","broadwater","Highmark Health","0","montana,broadwater"
"30007",30007,"montana","broadwater","Humana Inc.","6.14035087719298","montana,broadwater"
"30007",30007,"montana","broadwater","Kaiser Foundation Health Plan, Inc.","0","montana,broadwater"
"30007",30007,"montana","broadwater","UnitedHealth Group, Inc.","0","montana,broadwater"
"30007",30007,"montana","broadwater","WellCare Health Plans, Inc.","0","montana,broadwater"
"30009",30009,"montana","carbon","Aetna Inc.","0","montana,carbon"
"30009",30009,"montana","carbon","Anthem Inc.","0","montana,carbon"
"30009",30009,"montana","carbon","CIGNA","0","montana,carbon"
"30009",30009,"montana","carbon","Health Net, Inc.","0","montana,carbon"
"30009",30009,"montana","carbon","Highmark Health","0","montana,carbon"
"30009",30009,"montana","carbon","Humana Inc.","42.5572519083969","montana,carbon"
"30009",30009,"montana","carbon","Kaiser Foundation Health Plan, Inc.","0","montana,carbon"
"30009",30009,"montana","carbon","UnitedHealth Group, Inc.","2.09923664122137","montana,carbon"
"30009",30009,"montana","carbon","WellCare Health Plans, Inc.","0","montana,carbon"
"30011",30011,"montana","carter","Aetna Inc.","0","montana,carter"
"30011",30011,"montana","carter","Anthem Inc.","0","montana,carter"
"30011",30011,"montana","carter","CIGNA","0","montana,carter"
"30011",30011,"montana","carter","Health Net, Inc.","0","montana,carter"
"30011",30011,"montana","carter","Highmark Health","0","montana,carter"
"30011",30011,"montana","carter","Humana Inc.","0","montana,carter"
"30011",30011,"montana","carter","Kaiser Foundation Health Plan, Inc.","0","montana,carter"
"30011",30011,"montana","carter","UnitedHealth Group, Inc.","100.0","montana,carter"
"30011",30011,"montana","carter","WellCare Health Plans, Inc.","0","montana,carter"
"30013",30013,"montana","cascade","Aetna Inc.","0","montana,cascade"
"30013",30013,"montana","cascade","Anthem Inc.","0","montana,cascade"
"30013",30013,"montana","cascade","CIGNA","0","montana,cascade"
"30013",30013,"montana","cascade","Health Net, Inc.","0","montana,cascade"
"30013",30013,"montana","cascade","Highmark Health","0","montana,cascade"
"30013",30013,"montana","cascade","Humana Inc.","26.2407737337745","montana,cascade"
"30013",30013,"montana","cascade","Kaiser Foundation Health Plan, Inc.","0","montana,cascade"
"30013",30013,"montana","cascade","UnitedHealth Group, Inc.","1.11987783150929","montana,cascade"
"30013",30013,"montana","cascade","WellCare Health Plans, Inc.","0","montana,cascade"
"30015",30015,"montana","chouteau","Aetna Inc.","0","montana,chouteau"
"30015",30015,"montana","chouteau","Anthem Inc.","0","montana,chouteau"
"30015",30015,"montana","chouteau","CIGNA","0","montana,chouteau"
"30015",30015,"montana","chouteau","Health Net, Inc.","0","montana,chouteau"
"30015",30015,"montana","chouteau","Highmark Health","0","montana,chouteau"
"30015",30015,"montana","chouteau","Humana Inc.","36.4197530864198","montana,chouteau"
"30015",30015,"montana","chouteau","Kaiser Foundation Health Plan, Inc.","0","montana,chouteau"
"30015",30015,"montana","chouteau","UnitedHealth Group, Inc.","0","montana,chouteau"
"30015",30015,"montana","chouteau","WellCare Health Plans, Inc.","0","montana,chouteau"
"30017",30017,"montana","custer","Aetna Inc.","0","montana,custer"
"30017",30017,"montana","custer","Anthem Inc.","0","montana,custer"
"30017",30017,"montana","custer","CIGNA","0","montana,custer"
"30017",30017,"montana","custer","Health Net, Inc.","0","montana,custer"
"30017",30017,"montana","custer","Highmark Health","0","montana,custer"
"30017",30017,"montana","custer","Humana Inc.","0","montana,custer"
"30017",30017,"montana","custer","Kaiser Foundation Health Plan, Inc.","0","montana,custer"
"30017",30017,"montana","custer","UnitedHealth Group, Inc.","0","montana,custer"
"30017",30017,"montana","custer","WellCare Health Plans, Inc.","0","montana,custer"
"30019",30019,"montana","daniels","Aetna Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","Anthem Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","CIGNA","0","montana,daniels"
"30019",30019,"montana","daniels","Health Net, Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","Highmark Health","0","montana,daniels"
"30019",30019,"montana","daniels","Humana Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","Kaiser Foundation Health Plan, Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","UnitedHealth Group, Inc.","0","montana,daniels"
"30019",30019,"montana","daniels","WellCare Health Plans, Inc.","0","montana,daniels"
"30021",30021,"montana","dawson","Aetna Inc.","0","montana,dawson"
"30021",30021,"montana","dawson","Anthem Inc.","0","montana,dawson"
"30021",30021,"montana","dawson","CIGNA","0","montana,dawson"
"30021",30021,"montana","dawson","Health Net, Inc.","0","montana,dawson"
"30021",30021,"montana","dawson","Highmark Health","0","montana,dawson"
"30021",30021,"montana","dawson","Humana Inc.","0","montana,dawson"
"30021",30021,"montana","dawson","Kaiser Foundation Health Plan, Inc.","0","montana,dawson"
"30021",30021,"montana","dawson","UnitedHealth Group, Inc.","100.0","montana,dawson"
"30021",30021,"montana","dawson","WellCare Health Plans, Inc.","0","montana,dawson"
"30023",30023,"montana","deer lodge","Aetna Inc.","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","Anthem Inc.","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","CIGNA","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","Health Net, Inc.","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","Highmark Health","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","Humana Inc.","49.3392070484581","montana,deer lodge"
"30023",30023,"montana","deer lodge","Kaiser Foundation Health Plan, Inc.","0","montana,deer lodge"
"30023",30023,"montana","deer lodge","UnitedHealth Group, Inc.","27.3127753303965","montana,deer lodge"
